Year,Month,Day,Location,Province
2002,8,3,Scarborough,ON
2002,8,3,Toronto,ON
2002,8,3,Brampton,ON
2002,8,3,Houston,BC
2002,8,3,Ottawa,ON
2002,8,4,Sault Ste. Marie,ON
2002,8,4,Kelowna,ON
2002,8,5,St. Andrews,MB
2002,8,5,West Vancouver,BC
2002,8,5,New Westminster,BC
2002,8,5,Toronto,ON
2002,8,6,Winnipeg,MB
2002,8,6,St-Jeanne d'Arc,PQ
2002,8,6,Prince Rupert,BC
2002,8,6,Brampton,ON
2002,8,7,Scarborough,ON
2002,8,9,Mississauga,ON
2002,8,9,Quebec City,PQ
2002,8,10,Laval,PQ
2002,8,10,Penticton,BC
2002,8,11,Ancaster,ON
2002,8,11,Little Britain,ON
2002,8,11,Kirkfield,ON
2002,8,11,Richelieu,PQ
2002,8,12,Lethbridge,AB
2002,8,12,Iroquois Falls,ON
2002,8,12,Grand Forks,BC
2002,8,12,New Westminster,BC
2002,8,12,Invermere,BC
2002,8,13,Waterville,NS
2002,8,13,Houston,BC
2002,8,13,Cow Bay,NS
2002,8,13,Fernie,BC
2002,8,13,Scottsdale,BC
2002,8,13,Edmonton,AB
2002,8,14,Houston,BC
2002,8,14,Edmonton,AB
2002,8,15,Houston,BC
2002,8,15,Magog,PQ
2002,8,16,Houston,BC
2002,8,18,Armdale,NS
2002,8,18,Bridgewater,NS
2002,8,18,Barrs Settlement,NS
2002,8,18,Halifax,NS
2002,8,18,Hamilton,ON
2002,8,18,Halifax,NS
2002,8,20,The Pas,MB
2002,8,20,Magog,PQ
2002,8,21,Kamloops,BC
2002,8,21,Dartmouth,NS
2002,8,22,London,ON
2002,8,22,Burns Lake,BC
2002,8,22,Houston,BC
2002,8,23,Houston,BC
2002,8,23,Francois Lake,BC
2002,8,24,Sauble Beach,ON
2002,8,24,Vancouver,BC
2002,8,25,Ottawa,ON
2002,8,25,Belleville,ON
2002,8,26,Windsor,ON
2002,8,27,St-Jean-dur-Richelieu,PQ
2002,8,27,Toronto,ON
2002,8,27,Meziadin Junction,BC
2002,8,28,Winnipeg,MB
2002,8,28,Abbotsford,BC
2002,8,28,Langley,BC
2002,8,30,Houston,BC
2002,8,30,Ebensburg,PQ
2002,8,30,Sarnia,ON
2002,8,30,Prince Rupert,BC
2002,8,31,Bruce Mines,ON
2002,9,1,Parry Sound,ON
2002,9,1,Molega Lake,NS
2002,9,2,Dartmouth,NS
2002,9,3,Montreal,PQ
2002,9,3,Ingersoll,ON
2002,9,4,Ste-Adele,PQ
2002,9,4,Toronto,ON
2002,9,4,Kitwanga,BC
2002,9,4,Ottawa,ON
2002,9,4,Toronto,ON
2002,9,5,Laval,PQ
2002,9,5,Caistor Centre,ON
2002,9,6,Thornhill,BC
2002,9,6,Bradford,ON
2002,9,6,Rodney,ON
2002,9,6,Calgary,AB
2002,9,7,Manotick,ON
2002,9,7,Rodney,ON
2002,9,7,Hull,PQ
2002,9,8,"Nain, Labrador",NF
2002,9,8,Langley,BC
2002,9,9,Saskatoon,SK
2002,9,10,Vancouver Island,BC
2002,9,10,Dartmouth,NS
2002,9,11,Peachland,BC
2002,9,11,Hamilton,ON
2002,9,11,Cardiff,BC
2002,9,12,Brockville,ON
2002,9,12,Grand Lake,NS
2002,9,13,Ottawa,ON
2002,9,13,Edmonton,AB
2002,9,14,Terrace,BC
2002,9,15,Leduc,AB
2002,9,15,Mercier,PQ
2002,9,15,Whitehorse,YK
2002,9,15,Quebec City,PQ
2002,9,18,Halifax,NS
2002,9,20,Whitehorse,YK
2002,9,22,Vancouver,BC
2002,9,25,Whitehorse,YK
2002,9,27,Montreal,PQ
2002,10,1,Calgary,AB
2002,10,3,Houston,BC
2002,10,4,Vancouver,BC
2002,10,5,Kettleby,ON
2002,10,7,Winnipeg,MB
2002,10,8,Houston,BC
2002,10,9,New Westminster,BC
2002,10,9,Winnipeg,MB
2002,10,10,Victoria,BC
2002,10,12,Langley,BC
2002,10,13,Caplin Cove,NF
2002,10,13,Roseau Rapids,MB
2002,10,14,Creston,BC
2002,10,14,Windsor,ON
2002,10,14,Oshawa,ON
2002,10,15,Houston,BC
2002,10,17,Houston,BC
2002,10,19,Winnipeg,MB
2002,10,19,Calgary,AB
2002,10,20,Winnipeg,MB
2002,10,20,Toronto,ON
2002,10,21,Ottawa,ON
2002,10,22,Granisle,BC
2002,10,29,Montreal,PQ
2002,10,30,Surrey,BC
2002,11,1,Victoria,BC
2002,11,1,Kitwanga,BC
2002,11,2,London,ON
2002,11,3,Laval,PQ
2002,11,4,Houston,BC
2002,11,8,Toronto,ON
2002,11,10,Toronto,ON
2002,11,12,Toronto,ON
2002,11,14,Whitehorse,YK
2002,11,17,Crescent Beach,BC
2002,11,18,Sydney Mines,NS
2002,11,20,Merritt,BC
2002,11,23,Terrace,BC
2002,11,26,Gays River,NS
2002,11,28,Pender Island,BC
2002,11,29,Victoria,BC
2002,11,29,Saskatoon,SK
2002,11,29,Toronto,ON
2002,11,30,Hot Springs Cove,BC
2002,12,7,Edson,AB
2002,12,8,Bowmanville,ON
2002,12,11,Melville,SK
2002,12,14,Richmond,BC
2002,12,19,Terrace,BC
2002,12,20,Terrace,BC
2002,12,21,Victoria,BC
2002,12,25,Glace Bay,NS
2002,12,27,Granisle,BC
2002,12,27,Kirkland,PQ
2002,12,30,Prince Albert,SK
2003,1,1,Fairfield,BC
2003,1,1,Lac Sergent,PQ
2003,1,1,Coquitlam,BC
2003,1,3,Delta,BC
2003,1,4,Rosswood,BC
2003,1,5,Courtenay,BC
2003,1,5,Greenfield Park,PQ
2003,1,7,Prince George,BC
2003,1,9,Grande Prairie,AB
2003,1,9,Sudbury,ON
2003,1,10,Calgary,AB
2003,1,10,Vancouver,BC
2003,1,11,Cold Lake,AB
2003,1,11,East St. Paul,MB
2003,1,12,St. Paul,AB
2003,1,14,Whitehorse,YK
2003,1,14,Wallace,NS
2003,1,15,Bow River,AB
2003,1,15,Calgary,AB
2003,1,15,Pelly Crossing,YK
2003,1,15,Hamilton,ON
2003,1,17,Hamilton,ON
2003,1,18,Burnaby,BC
2003,1,18,Vancouver,BC
2003,1,20,Hamilton,ON
2003,1,20,Perth,ON
2003,1,21,Laval,PQ
2003,1,22,Cookstown,ON
2003,1,22,Winnipeg,MB
2003,1,22,Winnipeg,MB
2003,1,22,Fishing Lake,AB
2003,1,23,St. Regis,PQ
2003,1,23,Gatineau,PQ
2003,1,23,Val des Monts,PQ
2003,1,24,Kingston,ON
2003,1,24,Winnipeg,MB
2003,1,25,Fort Albany,ON
2003,1,27,Parksville,BC
2003,1,29,Hamilton,ON
2003,1,31,Villeneuve,AB
2003,1,31,Ladysmith,BC
2003,2,2,Harcourt,ON
2003,2,2,Sudbury,ON
2003,2,2,Prince Rupert,BC
2003,2,3,Houston,BC
2003,2,3,Houston,BC
2003,2,4,Victoria,BC
2003,2,5,Montreal,PQ
2003,2,9,Indian Mountain,NB
2003,2,9,Hazelton,BC
2003,2,9,Montreal,PQ
2003,2,10,Duncan,BC
2003,2,11,Victoria,BC
2003,2,12,Saddle Lake,AB
2003,2,12,Vancouver,BC
2003,2,12,East Selkirk,MB
2003,2,13,Montreal,PQ
2003,2,14,Oakbank,MB
2003,2,14,Wardner,BC
2003,2,16,Hamilton,ON
2003,2,16,Pictou,NB
2003,2,16,Sackville,NS
2003,2,16,Riverview,NS
2003,2,19,Prince Rupert,BC
2003,2,19,Raymore,SK
2003,2,20,Smithers,BC
2003,2,20,Carcross,YK
2003,2,20,Egmont,BC
2003,2,20,Wellington,PI
2003,2,20,St. John's,NF
2003,2,21,Mayo,YK
2003,2,21,Scarborough,ON
2003,2,21,Whitehorse,YK
2003,2,21,Scarborough,ON
2003,2,21,Eglington,PI
2003,2,22,Whitehorse,YK
2003,2,22,Mill Bay,BC
2003,2,22,Kitimat,BC
2003,2,22,Terrace,BC
2003,2,22,Mill Bay,BC
2003,2,23,Mayo,YK
2003,2,24,Mayo,YK
2003,2,25,Burnaby,BC
2003,2,25,Lac a la Croix,PQ
2003,2,25,Mayo,YK
2003,2,26,Whitehorse,YK
2003,2,27,Houston,BC
2003,3,2,Winnipeg,MB
2003,3,3,Houston,BC
2003,3,5,Delta,BC
2003,3,5,Tottenham,ON
2003,3,5,Port Elgin,ON
2003,3,5,Gilford,ON
2003,3,5,Gadshill,ON
2003,3,5,Vancouver,BC
2003,3,6,Vancouver,BC
2003,3,7,Prince Rupert,BC
2003,3,7,Terrace,BC
2003,3,8,Regina,SK
2003,3,8,Shabaqua,ON
2003,3,8,Kaministiquia,ON
2003,3,8,Thunder Bay,ON
2003,3,8,Fredericton,NB
2003,3,8,Stanley,NS
2003,3,11,Thunder Bay,ON
2003,3,12,Ross River,YK
2003,3,13,Metabetchouane,PQ
2003,3,14,Rosetown,SK
2003,3,15,Hamilton,ON
2003,3,15,Edmonton,AB
2003,3,15,Houston,BC
2003,3,17,Ajax,ON
2003,3,18,Oshawa,ON
2003,3,19,McKenzie,BC
2003,3,21,Bird's Hill,MB
2003,3,23,Terrace,BC
2003,3,23,Terrace,BC
2003,3,25,McLeese Lake,BC
2003,3,25,Coquitlam,BC
2003,3,27,Toronto,ON
2003,3,27,Langley,BC
2003,3,28,Calgary,AB
2003,3,28,Abraham's Cove,NF
2003,3,29,Cornwall,ON
2003,3,29,Halifax,NS
2003,3,30,Pangirtung,NU
2003,4,3,Terrace,BC
2003,4,4,London,ON
2003,4,6,Vancouver,BC
2003,4,6,Langdon,AB
2003,4,7,Winnipeg,MB
2003,4,8,Cranbrook,BC
2003,4,9,Portage la Prairie,MB
2003,4,9,Cranbrook,BC
2003,4,11,Houston,BC
2003,4,11,Scots Bay,NS
2003,4,11,Terrace,BC
2003,4,13,Port Hastings,NS
2003,4,13,Hamilton,ON
2003,4,14,Houston,BC
2003,4,16,Victoria,BC
2003,4,16,Drumheller,AB
2003,4,17,Regina,SK
2003,4,18,Hague,SK
2003,4,19,Humboldt,SK
2003,4,19,Bridesville,BC
2003,4,19,Winnipeg,MB
2003,4,20,Vernon,BC
2003,4,20,Halifax,NS
2003,4,21,Houston,BC
2003,4,21,Houston,BC
2003,4,21,Houston,BC
2003,4,23,Regina,SK
2003,4,24,Calgary,AB
2003,4,24,Calgary,AB
2003,4,24,Guelph,ON
2003,4,24,Victoria,BC
2003,4,24,Houston,BC
2003,4,24,Quick,BC
2003,4,24,Telkwa,BC
2003,4,26,North Delta,BC
2003,4,27,Scarborough,ON
2003,4,27,Toronto,ON
2003,4,27,Surrey,BC
2003,4,28,London,ON
2003,4,28,Ottawa,ON
2003,4,28,Terrace,BC
2003,4,29,Wildwood,AB
2003,4,29,Quebec City,PQ
2003,4,30,Vancouver,BC
2003,4,30,Terrace,BC
2003,5,1,Chilliwack,BC
2003,5,3,Scanterbury,MB
2003,5,3,Winnipeg,MB
2003,5,3,Scarborough,ON
2003,5,4,Aylmer,ON
2003,5,6,Houston,BC
2003,5,6,North Delta,BC
2003,5,7,Scarborough,ON
2003,5,7,Newmarket,ON
2003,5,8,Twillingate,NF
2003,5,9,Terrace,BC
2003,5,10,Burnaby,BC
2003,5,10,Terrace,BC
2003,5,13,Kitchener,ON
2003,5,13,Georgetown,ON
2003,5,13,Terrace,BC
2003,5,15,Auburn,NS
2003,5,15,Dollard-des-Ormeaux,PQ
2003,5,15,Dollard-des-Ormeaux,PQ
2003,5,17,Houston,BC
2003,5,19,Laurentides,PQ
2003,5,20,Obedjiwan,PQ
2003,5,21,Stony Plain,AB
2003,5,21,New Hazelton,BC
2003,5,22,Montreal,PQ
2003,5,22,Ottawa,ON
2003,5,22,Toronto,ON
2003,5,27,Grassy Lake,ON
2003,5,31,Houston,BC
2003,6,1,Irvine Lake,ON
2003,6,2,Port Moody,BC
2003,6,4,Calgary,AB
2003,6,5,Houston,BC
2003,6,8,Terrace,BC
2003,6,9,Vaudreuil-Dorion,PQ
2003,6,11,Winnipeg,MB
2003,6,13,Sandy Hook,MB
2003,6,15,Montreal,PQ
2003,6,15,Montreal,PQ
2003,6,16,Vancouver,BC
2003,6,17,Langley,BC
2003,6,19,Windsor,ON
2003,6,20,St-Gerard-des-Laurentides,PQ
2003,6,20,Toronto,ON
2003,6,20,Hamilton,ON
2003,6,21,Terrace,BC
2003,6,22,La Verendrye,PQ
2003,6,22,Guelph,ON
2003,6,23,Burnaby,BC
2003,6,23,Hamilton,ON
2003,6,23,Yellowknife,NT
2003,6,24,Terrace,BC
2003,6,25,Ottawa,ON
2003,6,25,Houston,BC
2003,6,25,Dawson Creek,BC
2003,6,28,Glace Bay,NS
2003,6,28,Calgary,AB
2003,6,30,Perth,ON
2003,6,30,Victoria,BC
2003,7,1,Brockville,ON
2003,7,2,Winnipeg,MB
2003,7,3,Winnipeg,MB
2003,7,3,Tottenham,ON
2003,7,4,Hamilton,ON
2003,7,4,Ottawa,ON
2003,7,5,Pickering,ON
2003,7,6,Hecla,MB
2003,7,7,Verdun,PQ
2003,7,8,Comox,BC
2003,7,8,Montreal,PQ
2003,7,8,Nanaimo,BC
2003,7,9,Terrace,BC
2003,7,9,Richmond,BC
2003,7,10,Otter Falls,MB
2003,7,10,Winfield,BC
2003,7,12,Terrace,BC
2003,7,12,Toronto,ON
2003,7,13,Tofino,BC
2003,7,13,Hensall,ON
2003,7,13,Waterloo,ON
2003,7,15,Guelph,ON
2003,7,16,Vancouver,BC
2003,7,17,Windsor,ON
2003,7,17,New Westminster,BC
2003,7,17,Terrace,BC
2003,7,17,Terrace,BC
2003,7,17,St. Thomas,ON
2003,7,17,Trail,BC
2003,7,17,Toronto,ON
2003,7,18,Thunder Bay,ON
2003,7,18,Thornhill,BC
2003,7,18,Terrace,BC
2003,7,18,Calgary,AB
2003,7,18,Halifax,NS
2003,7,18,Hope,BC
2003,7,19,Burlington,ON
2003,7,19,Creston,BC
2003,7,19,Toronto,ON
2003,7,20,Castlegar,BC
2003,7,22,Lethbridge,AB
2003,7,22,Prince Rupert,BC
2003,7,22,North Vancouver,BC
2003,7,22,Tsawassen,BC
2003,7,22,Edmonton,AB
2003,7,23,Strathmore,AB
2003,7,23,Masset,BC
2003,7,23,Prince George,BC
2003,7,23,Mississauga,ON
2003,7,24,Whitehorse,YK
2003,7,24,Fort St. James,BC
2003,7,24,Kingston,ON
2003,7,24,Terrace,BC
2003,7,24,Vernon,BC
2003,7,24,Hope,BC
2003,7,25,Ottawa,ON
2003,7,25,Enderby,BC
2003,7,25,Enderby,BC
2003,7,26,Winnipeg,MB
2003,7,26,Cranbrook,BC
2003,7,26,Wardner,BC
2003,7,26,Wasa,BC
2003,7,26,Terrace,BC
2003,7,27,Vernon,BC
2003,7,27,Cranbrook,BC
2003,7,27,Kimberley,BC
2003,7,27,Penticton,BC
2003,7,27,Terrace,BC
2003,7,27,Houston,BC
2003,7,27,Kimberley,BC
2003,7,28,Cherryville,BC
2003,7,28,Vernon,BC
2003,7,28,St. Mary Lake,BC
2003,7,28,Wycliffe,BC
2003,7,28,Lake Koocanusa,BC
2003,7,28,Kimberley,BC
2003,7,28,Kimberley,BC
2003,7,28,Golden,BC
2003,7,28,Fort Steele,BC
2003,7,28,Kamloops,BC
2003,7,28,Winfield,BC
2003,7,28,Jaffray,BC
2003,7,28,Cranbrook,BC
2003,7,28,Cranbrook,BC
2003,7,28,Cranbrook,BC
2003,7,28,Cranbrook,BC
2003,7,28,Lake Country,BC
2003,7,28,New Denver,BC
2003,7,28,Canal Flats,BC
2003,7,28,Kimberley,BC
2003,7,28,Kimberley,BC
2003,7,28,Wycliffe,BC
2003,7,28,Cherryville,BC
2003,7,28,Cranbrook,BC
2003,7,28,Cranbrook,BC
2003,7,28,Kimberley,BC
2003,7,28,Wardner,BC
2003,7,28,Lac Le Jeune,BC
2003,7,28,Chase,BC
2003,7,28,Kimberley,BC
2003,7,28,Lumby,BC
2003,7,28,Enderby,BC
2003,7,28,Lake Country,BC
2003,7,28,Vernon,BC
2003,7,28,Colldstream,BC
2003,7,28,Winfield,BC
2003,7,28,Kelowna,BC
2003,7,28,Kelowna,BC
2003,7,28,Kelowna,BC
2003,7,28,Kelowna,BC
2003,7,28,Winfield,BC
2003,7,28,Kimberley,BC
2003,7,28,Whiteswan lake,BC
2003,7,28,Whiteswan lake,BC
2003,7,28,Jaffray,BC
2003,7,28,Galloway,BC
2003,7,29,Whitehorse,YK
2003,7,29,Dunmore,AB
2003,7,30,Airdrie,AB
2003,7,31,Westbank,BC
2003,7,31,Houston,BC
2003,7,31,Glenmore,BC
2003,7,31,Langley,BC
2003,7,31,Kelowna,BC
2003,7,31,Houston,BC
2003,7,31,Houston,BC
2003,7,31,Houston,BC
2003,7,31,Glenmore,BC
2003,8,1,Langley,BC
2003,8,1,Oshawa,ON
2003,8,1,Kelowna,BC
2003,8,2,Houston,BC
2003,8,2,Telkwa,BC
2003,8,2,Little Fishing Lake,SK
2003,8,3,Maxan Lake,BC
2003,8,3,Kelowna,BC
2003,8,4,Vancouver,BC
2003,8,4,Stratford,ON
2003,8,4,South Slocan,BC
2003,8,6,North Bay,ON
2003,8,6,Banff,AB
2003,8,7,Sakinaw Lake,BC
2003,8,7,Sorel,PQ
2003,8,7,Houston,BC
2003,8,8,Fort McMurray,AB
2003,8,8,Powassan,ON
2003,8,9,Torrance Barrens,ON
2003,8,10,Whitehorse,YK
2003,8,11,New Westminster,BC
2003,8,11,New Westminster,BC
2003,8,11,Surrey,BC
2003,8,12,Vernon,BC
2003,8,12,East London,ON
2003,8,12,Stellarton,NS
2003,8,13,Houston,BC
2003,8,13,Moncton,NB
2003,8,13,Ottawa,ON
2003,8,13,Etobicoke,ON
2003,8,14,Sainte-Foy,PQ
2003,8,14,Nelson,BC
2003,8,14,Caledon,ON
2003,8,14,Winnipeg,MB
2003,8,15,Kelowna,BC
2003,8,16,Thurnbury,ON
2003,8,16,Toronto,ON
2003,8,17,Oshawa,ON
2003,8,17,Point Pelee,ON
2003,8,17,Kelowna,BC
2003,8,17,Kimberley,BC
2003,8,17,Vancouver,BC
2003,8,17,Vancouver,BC
2003,8,18,Penticton,BC
2003,8,18,Airdrie,AB
2003,8,19,North Bay,ON
2003,8,20,Harrowsmith,ON
2003,8,22,Regina,SK
2003,8,22,Kamloops,BC
2003,8,22,London,ON
2003,8,22,Vancouver,BC
2003,8,22,Kimberley,BC
2003,8,23,Airdrie,AB
2003,8,23,Winnipeg,MB
2003,8,23,Roberval,PQ
2003,8,24,Victoria,BC
2003,8,24,Exeter,ON
2003,8,24,Kelowna,BC
2003,8,24,Chilliwack,BC
2003,8,24,Scarborough,ON
2003,8,24,Terrace,BC
2003,8,26,Terrace,BC
2003,8,26,Kimberley,BC
2003,8,26,Vancouver,BC
2003,8,26,Vancouver,BC
2003,8,27,Terrace,BC
2003,8,27,Tilbury,ON
2003,8,28,Enderby,BC
2003,8,28,Vancouver,BC
2003,8,30,Toronto,ON
2003,8,30,Coldstream,BC
2003,8,30,Manning Park,BC
2003,8,30,Vernon,BC
2003,8,30,Summerland,BC
2003,8,30,Okanagan,BC
2003,8,30,Penticton,BC
2003,8,30,Port Coquitlam,BC
2003,8,30,Mission,BC
2003,8,31,Toronto,ON
2003,8,31,Toronto,ON
2003,8,31,Flesherton,ON
2003,8,31,Calgary,AB
2003,8,31,Lake Simcoe,ON
2003,8,31,Toronto,ON
2003,8,31,Calmar,AB
2003,8,31,Honey Harbour,ON
2003,8,31,Barrie,ON
2003,8,31,Barrie,ON
2003,8,31,Toronto,ON
2003,8,31,Calgary,AB
2003,8,31,Calgary,AB
2003,8,31,Calgary,AB
2003,8,31,Calgary,AB
2003,8,31,Kitchener,ON
2003,8,31,Terrace,BC
2003,8,31,St-Raphael,PQ
2003,8,31,Jessica Lake,MB
2003,9,1,Toronto,ON
2003,9,2,Kelowna,BC
2003,9,2,Houston,BC
2003,9,3,Kawartha Lakes,ON
2003,9,3,Barriere,BC
2003,9,3,Houston,BC
2003,9,6,Airdrie,AB
2003,9,6,Toronto,ON
2003,9,8,Dunnville,ON
2003,9,9,Cranbrook,BC
2003,9,10,Chilliwack,BC
2003,9,10,Barriere,BC
2003,9,10,Calgary,AB
2003,9,12,Regina,SK
2003,9,12,Vancouver,BC
2003,9,12,Victoria,BC
2003,9,14,Houston,BC
2003,9,15,Airdrie,AB
2003,9,15,Airdrie,AB
2003,9,15,Airdrie,AB
2003,9,16,Algonquin Park,ON
2003,9,16,Molega Lake,NS
2003,9,16,Vancouver,BC
2003,9,17,Vancouver,BC
2003,9,18,Kamloops,BC
2003,9,18,Mono Mills,ON
2003,9,18,Woodstock,ON
2003,9,18,Edmonton,AB
2003,9,20,Davin,SK
2003,9,20,Decker Lake,BC
2003,9,21,Whitehorse,YK
2003,9,22,Regina,SK
2003,9,25,Montreal,PQ
2003,9,25,Houston,BC
2003,9,25,Vancouver,BC
2003,9,26,Alix,AB
2003,9,26,Vancouver,BC
2003,9,26,Airdrie,AB
2003,9,27,Houston,BC
2003,9,28,Gaspe,PQ
2003,9,28,Burnaby,BC
2003,9,28,Kitchener,ON
2003,9,28,Ottawa,ON
2003,9,30,Toronto,ON
2003,9,30,Terrace,BC
2003,10,1,Castlegar,BC
2003,10,1,Slocan Park,BC
2003,10,1,Quesnel,BC
2003,10,1,Edmonton,AB
2003,10,1,Edmonton,AB
2003,10,1,Edmonton,AB
2003,10,1,Touchwood Lake,AB
2003,10,1,Touchwood Lake,AB
2003,10,1,Alder Flats,AB
2003,10,1,Edmonton,AB
2003,10,1,Edmonton,AB
2003,10,1,Stony Plain,AB
2003,10,1,Mearns,AB
2003,10,1,Edmonton,AB
2003,10,2,Hanna,AB
2003,10,2,Smithers,BC
2003,10,2,Prescott,ON
2003,10,3,Quesnel,BC
2003,10,3,Castlegar,BC
2003,10,4,Telkwa,BC
2003,10,5,Beamsville,ON
2003,10,7,Vonda,SK
2003,10,8,Salmon Arm,BC
2003,10,9,Smithers,BC
2003,10,9,Slocan Park,BC
2003,10,9,Niagara Falls,ON
2003,10,12,Pickering,ON
2003,10,13,Mississauga,ON
2003,10,13,Bolton,ON
2003,10,13,Laval,PQ
2003,10,14,Chicoutimi,PQ
2003,10,14,Quebec City,PQ
2003,10,15,St-Hyacinthe,PQ
2003,10,17,St-Hyacinthe,PQ
2003,10,17,Montreal,PQ
2003,10,17,Montreal,PQ
2003,10,17,Laval,PQ
2003,10,18,Richmond Hill,ON
2003,10,18,Calgary,AB
2003,10,18,Montreal,PQ
2003,10,19,Telkwa,BC
2003,10,19,Vancouver,BC
2003,10,21,Mount McDonald,YK
2003,10,21,Anse St-Jean,PQ
2003,10,22,Winfield,BC
2003,10,22,Houston,BC
2003,10,22,Houston,BC
2003,10,23,Terrace,BC
2003,10,23,Prince George,BC
2003,10,24,Rockwood,ON
2003,10,25,Regina,SK
2003,10,26,Telkwa,BC
2003,10,26,Vernon,BC
2003,10,26,Stoner,BC
2003,10,27,Edmonton,AB
2003,10,27,Edmonton,AB
2003,10,27,Unity,SK
2003,10,27,Airdrie,AB
2003,10,28,Victoria,BC
2003,10,29,Vancouver,BC
2003,10,30,Port Moody,BC
2003,10,31,Vancouver,BC
2003,10,31,Hamilton,ON
2003,11,2,Red Deer,AB
2003,11,5,Bolton,ON
2003,11,5,Toronto,ON
2003,11,5,Toronto,ON
2003,11,5,Bloomington,ON
2003,11,5,Kamloops,BC
2003,11,7,Vancouver,BC
2003,11,7,Quesnel,BC
2003,11,7,Burnaby,BC
2003,11,7,Barrie,ON
2003,11,8,Dundas,ON
2003,11,8,Ottawa,ON
2003,11,8,Gananoque,ON
2003,11,8,Niagara Falls,ON
2003,11,8,London,ON
2003,11,8,Levis,PQ
2003,11,8,Vernon,BC
2003,11,11,Saskatoon,SK
2003,11,12,Kelowna,BC
2003,11,13,Moose Jaw,SK
2003,11,14,Edson,AB
2003,11,15,Halifax,NS
2003,11,15,Vernon,BC
2003,11,15,Hamilton,ON
2003,11,16,Burns Lake,BC
2003,11,17,Toronto,ON
2003,11,17,West Dublin,NS
2003,11,18,Valleyview,AB
2003,11,19,Guelph,ON
2003,11,22,Jonquiere,PQ
2003,11,22,New Carlisle,PQ
2003,11,22,Airdrie,AB
2003,11,25,Creston,BC
2003,11,26,Toronto,ON
2003,11,27,Airdrie,AB
2003,11,28,Didsbury,AB
2003,11,29,Nanticoke,ON
2003,11,30,New Westminster,BC
2003,11,30,Vernon,BC
2003,12,1,Des Rivieres,PQ
2003,12,2,Edmonton,AB
2003,12,2,Edmonton,AB
2003,12,3,Vernon,BC
2003,12,5,Vernon,BC
2003,12,5,Orillia,ON
2003,12,5,Orillia,ON
2003,12,6,Ottawa,ON
2003,12,6,Esquimalt,BC
2003,12,6,Georgian Bay,ON
2003,12,8,Gibsons,BC
2003,12,8,Longueuil,PQ
2003,12,8,Houston,BC
2003,12,8,Fairford,MB
2003,12,9,Milton,ON
2003,12,10,Hubley,NS
2003,12,10,Stillwater Lake,NS
2003,12,10,Edmonton,AB
2003,12,12,Kelowna,BC
2003,12,13,Airdrie,AB
2003,12,13,Airdrie,AB
2003,12,14,Airdrie,AB
2003,12,15,Victoria,BC
2003,12,15,Quick,BC
2003,12,17,Airdrie,AB
2003,12,18,Kelowna,BC
2003,12,18,Saskatoon,SK
2003,12,19,Chemainus,BC
2003,12,20,Chelsea,PQ
2003,12,21,Lansdown House,ON
2003,12,21,London,ON
2003,12,21,Toronto,ON
2003,12,21,Valleyfield,PQ
2003,12,22,Conception Bay,NF
2003,12,24,Elliot Lake,ON
2003,12,24,Airdrie,AB
2003,12,25,Vancouver,BC
2003,12,25,Vancouver,BC
2003,12,25,Bowmanville,ON
2003,12,26,Princeton,ON
2003,12,26,Sicamous,BC
2003,12,27,Rouyn-Noranda,PQ
2003,12,28,Eganville,ON
2003,12,28,Stratford,ON
2003,12,29,Caledonia,ON
2003,12,29,Comox Valley,BC
2003,12,30,Dartmouth,NS
2004,1,1,Saint-Louis,NB
2004,1,1,Bridgewater,NS
2004,1,1,Honeymoon Bay,BC
2004,1,2,Lameque,NB
2004,1,2,Kitimat,BC
2004,1,3,Windsor,ON
2004,1,3,Thunder Bay,ON
2004,1,4,Honeymoon Bay,BC
2004,1,4,Port Coquitlam,BC
2004,1,5,Prince George,BC
2004,1,5,Port Coquitlam,BC
2004,1,6,Saskatoon,SK
2004,1,7,Hamilton,ON
2004,1,7,Winnipeg,MB
2004,1,8,Brockville,ON
2004,1,9,St-Ambroise-de-Kildare,PQ
2004,1,9,Lac-St-Charles,PQ
2004,1,11,Nelson,BC
2004,1,11,Edmonton,AB
2004,1,12,Nelson,BC
2004,1,13,Split Lake,MB
2004,1,13,Saskatoon,SK
2004,1,14,Griffin Lake,BC
2004,1,15,Peachland,BC
2004,1,16,Wetaskawin,AB
2004,1,16,Lameque,NB
2004,1,16,Lameque,NB
2004,1,17,Oromocto,NS
2004,1,17,Bass River,NB
2004,1,17,Moncton,NB
2004,1,17,St-Louis-de-Kent,NB
2004,1,17,Caraquet,NB
2004,1,17,St. John,NF
2004,1,17,St. Paul,NB
2004,1,19,Girardville,PQ
2004,1,19,Chicoutimi,PQ
2004,1,19,Albanel,PQ
2004,1,19,St-Felicien,PQ
2004,1,20,Winnipeg,MB
2004,1,21,Sussex,NB
2004,1,25,Moncton,NB
2004,1,25,Richibucto,NB
2004,1,26,Riding Mountain,MB
2004,1,26,Torbay,NF
2004,1,26,Gatineau,PQ
2004,1,29,Smiths Falls,ON
2004,1,30,Richmond,BC
2004,1,30,Burnaby,BC
2004,1,30,Kent County,NB
2004,1,30,Prince George,BC
2004,1,31,Prince George,BC
2004,1,31,Prince George,BC
2004,1,31,Prince George,BC
2004,1,31,Prince George,BC
2004,1,31,Prince George,BC
2004,1,31,Prince George,BC
2004,1,31,Montreal,PQ
2004,2,2,Charlottetown,PI
